Conference	Year	Title                                                                                                                           	DOI                      	Link                                       	FirstPage	LastPage	PaperType	Abstract                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	AuthorNames-Deduped                                                                                                                                                                                                       	AuthorNames                                                                                                                                                                                                               	AuthorAffiliation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         	InternalReferences                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     	AuthorKeywords                                                                                                                                                                      	AminerCitationCount_02-2020	AminerCitationCount_06-2020	XploreCitationCount - 2020-01	PubsCited	Award
SciVis	2017	Uncertainty Visualization Using Copula-Based Analysis in Mixed Distribution Models	10.1109/TVCG.2017.2744099	http://dx.doi.org/10.1109/TVCG.2017.2744099	934	943	J	Distributions are often used to model uncertainty in many scientific datasets. To preserve the correlation among the spatially sampled grid locations in the dataset, various standard multivariate distribution models have been proposed in visualization literature. These models treat each grid location as a univariate random variable which models the uncertainty at that location. Standard multivariate distributions (both parametric and nonparametric) assume that all the univariate marginals are of the same type/family of distribution. But in reality, different grid locations show different statistical behavior which may not be modeled best by the same type of distribution. In this paper, we propose a new multivariate uncertainty modeling strategy to address the needs of uncertainty modeling in scientific datasets. Our proposed method is based on a statistically sound multivariate technique called Copula, which makes it possible to separate the process of estimating the univariate marginals and the process of modeling dependency, unlike the standard multivariate distributions. The modeling flexibility offered by our proposed method makes it possible to design distribution fields which can have different types of distribution (Gaussian, Histogram, KDE etc.) at the grid locations, while maintaining the correlation structure at the same time. Depending on the results of various standard statistical tests, we can choose an optimal distribution representation at each location, resulting in a more cost efficient modeling without significantly sacrificing on the analysis quality. To demonstrate the efficacy of our proposed modeling strategy, we extract and visualize uncertain features like isocontours and vortices in various real world datasets. We also study various modeling criterion to help users in the task of univariate model selection.	Subhashis Hazarika;Ayan Biswas;Han-Wei Shen	Subhashis Hazarika;Ayan Biswas;Han-Wei Shen	Department of Computer Science and EngineeringGRAVITY research groupThe Ohio State University;Los Alamos National Laboratory;Department of Computer Science and EngineeringGRAVITY research groupThe Ohio State University	10.1109/TVCG.2013.208;10.1109/TVCG.2015.2467958;10.1109/TVCG.2016.2598604;10.1109/TVCG.2015.2467436;10.1109/TVCG.2012.249;10.1109/TVCG.2013.143	Uncertainty visualization,probability distribution,probabilistic feature,statistical modeling,copula	0	5	3	54	
InfoVis	2017	Visualizing Nonlinear Narratives with Story Curves	10.1109/TVCG.2017.2744118	http://dx.doi.org/10.1109/TVCG.2017.2744118	595	604	J	In this paper, we present story curves, a visualization technique for exploring and communicating nonlinear narratives in movies. A nonlinear narrative is a storytelling device that portrays events of a story out of chronological order, e.g., in reverse order or going back and forth between past and future events. Many acclaimed movies employ unique narrative patterns which in turn have inspired other movies and contributed to the broader analysis of narrative patterns in movies. However, understanding and communicating nonlinear narratives is a difficult task due to complex temporal disruptions in the order of events as well as no explicit records specifying the actual temporal order of the underlying story. Story curves visualize the nonlinear narrative of a movie by showing the order in which events are told in the movie and comparing them to their actual chronological order, resulting in possibly meandering visual patterns in the curve. We also present Story Explorer, an interactive tool that visualizes a story curve together with complementary information such as characters and settings. Story Explorer further provides a script curation interface that allows users to specify the chronological order of events in movies. We used Story Explorer to analyze 10 popular nonlinear movies and describe the spectrum of narrative patterns that we discovered, including some novel patterns not previously described in the literature. Feedback from experts highlights potential use cases in screenplay writing and analysis, education and film production. A controlled user study shows that users with no expertise are able to understand visual patterns of nonlinear narratives using story curves.	Nam Wook Kim;Benjamin Bach;Hyejin Im;Sasha Schriber;Markus H. Gross;Hanspeter Pfister	Nam Wook Kim;Benjamin Bach;Hyejin Im;Sasha Schriber;Markus Gross;Hanspeter Pfister	John A. Paulson School of Engineering and Applied SciencesHarvard University;John A. Paulson School of Engineering and Applied SciencesHarvard University;Independent scholar;Disney Research, Z&#x00FC;rich;Disney Research, Z&#x00FC;rich;John A. Paulson School of Engineering and Applied SciencesHarvard University	10.1109/TVCG.2016.2598920;10.1109/TVCG.2013.196;10.1109/TVCG.2015.2467811;10.1109/TVCG.2009.167;10.1109/TVCG.2012.212;10.1109/TVCG.2015.2468151	Nonlinear narrative,storytelling,visualization	3	8	0	54	
InfoVis	2017	Priming and Anchoring Effects in Visualization	10.1109/TVCG.2017.2744138	http://dx.doi.org/10.1109/TVCG.2017.2744138	584	594	J	We investigate priming and anchoring effects on perceptual tasks in visualization. Priming or anchoring effects depict the phenomena that a stimulus might influence subsequent human judgments on a perceptual level, or on a cognitive level by providing a frame of reference. Using visual class separability in scatterplots as an example task, we performed a set of five studies to investigate the potential existence of priming and anchoring effects. Our findings show that - under certain circumstances - such effects indeed exist. In other words, humans judge class separability of the same scatterplot differently depending on the scatterplot(s) they have seen before. These findings inform future work on better understanding and more accurately modeling human perception of visual patterns.	André Calero Valdez;Martina Ziefle;Michael Sedlmair	André Calero Valdez;Martina Ziefle;Michael Sedlmair	RWTH Aachen University;RWTH Aachen University;University of Vienna	10.1109/TVCG.2014.2346297;10.1109/TVCG.2011.229;10.1109/TVCG.2013.183;10.1109/VAST.2010.5653587;10.1109/TVCG.2012.233;10.1109/TVCG.2014.2346979;10.1109/TVCG.2015.2467671;10.1109/TVCG.2014.2346325;10.1109/TVCG.2007.70594;10.1109/TVCG.2012.199;10.1109/TVCG.2013.153;10.1109/TVCG.2012.196;10.1109/INFVIS.2005.1532142	Perception,Anchoring,Bias,Scatterplots,Visualization,MTurk Study	4	22	6	66	
InfoVis	2017	LSTMVis: A Tool for Visual Analysis of Hidden State Dynamics in Recurrent Neural Networks	10.1109/TVCG.2017.2744158	http://dx.doi.org/10.1109/TVCG.2017.2744158	667	676	J	Recurrent neural networks, and in particular long short-term memory (LSTM) networks, are a remarkably effective tool for sequence modeling that learn a dense black-box hidden representation of their sequential input. Researchers interested in better understanding these models have studied the changes in hidden state representations over time and noticed some interpretable patterns but also significant noise. In this work, we present LSTMVis, a visual analysis tool for recurrent neural networks with a focus on understanding these hidden state dynamics. The tool allows users to select a hypothesis input range to focus on local state changes, to match these states changes to similar patterns in a large data set, and to align these results with structural annotations from their domain. We show several use cases of the tool for analyzing specific hidden state properties on dataset containing nesting, phrase structure, and chord progressions, and demonstrate how the tool can be used to isolate patterns for further statistical analysis. We characterize the domain, the different stakeholders, and their goals and tasks. Long-term usage data after putting the tool online revealed great interest in the machine learning community.	Hendrik Strobelt;Sebastian Gehrmann;Hanspeter Pfister;Alexander M. Rush	Hendrik Strobelt;Sebastian Gehrmann;Hanspeter Pfister;Alexander M. Rush	Harvard SEAS;Harvard SEAS;Harvard SEAS;Harvard SEAS	10.1109/TVCG.2016.2598831;10.1109/TVCG.2016.2598838;10.1109/VISUAL.2005.1532820	Visualization,Machine Learning,Recurrent Neural Networks,LSTM	14	3	30	35	
SciVis	2017	StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views	10.1109/TVCG.2017.2744159	http://dx.doi.org/10.1109/TVCG.2017.2744159	1004	1013	J	Urban forms at human-scale, i.e., urban environments that individuals can sense (e.g., sight, smell, and touch) in their daily lives, can provide unprecedented insights on a variety of applications, such as urban planning and environment auditing. The analysis of urban forms can help planners develop high-quality urban spaces through evidence-based design. However, such analysis is complex because of the involvement of spatial, multi-scale (i.e., city, region, and street), and multivariate (e.g., greenery and sky ratios) natures of urban forms. In addition, current methods either lack quantitative measurements or are limited to a small area. The primary contribution of this work is the design of StreetVizor, an interactive visual analytics system that helps planners leverage their domain knowledge in exploring human-scale urban forms based on street view images. Our system presents two-stage visual exploration: 1) an AOI Explorer for the visual comparison of spatial distributions and quantitative measurements in two areas-of-interest (AOIs) at city- and region-scales; 2) and a Street Explorer with a novel parallel coordinate plot for the exploration of the fine-grained details of the urban forms at the street-scale. We integrate visualization techniques with machine learning models to facilitate the detection of street view patterns. We illustrate the applicability of our approach with case studies on the real-world datasets of four cities, i.e., Hong Kong, Singapore, Greater London and New York City. Interviews with domain experts demonstrate the effectiveness of our system in facilitating various analytical tasks.	Qiaomu Shen;Wei Zeng;Yu Ye;Stefan Müller Arisona;Simon Schubiger-Banz;Remo Aslak Burkhard;Huamin Qu	Qiaomu Shen;Wei Zeng;Yu Ye;Stefan Müller Arisona;Simon Schubiger;Remo Burkhard;Huamin Qu	Hong Kong University of Science and Technology;Future Cities LaboratoryETH Zurich;Tongji University;University of Applied Sciences and Arts Northwestern Switzerland FHNW;University of Applied Sciences and Arts Northwestern Switzerland FHNW;Future Cities LaboratoryETH Zurich;Hong Kong University of Science and Technology	10.1109/TVCG.2014.2346446;10.1109/TVCG.2008.166;10.1109/TVCG.2014.2346594;10.1109/TVCG.2015.2467619;10.1109/TVCG.2011.176;10.1109/TVCG.2013.226;10.1109/VISUAL.1999.809866;10.1109/TVCG.2015.2467199;10.1109/TVCG.2013.179;10.1109/TVCG.2016.2598432;10.1109/TVCG.2007.70523;10.1109/TVCG.2011.181;10.1109/TVCG.2014.2346265;10.1109/TVCG.2016.2598694;10.1109/TVCG.2013.228;10.1109/TVCG.2013.221;10.1109/TVCG.2016.2598472	Urban forms,human scale,street view,visual analytics	3	14	3	47	
InfoVis	2017	Scatterplots: Tasks, Data, and Designs	10.1109/TVCG.2017.2744184	http://dx.doi.org/10.1109/TVCG.2017.2744184	402	412	J	Traditional scatterplots fail to scale as the complexity and amount of data increases. In response, there exist many design options that modify or expand the traditional scatterplot design to meet these larger scales. This breadth of design options creates challenges for designers and practitioners who must select appropriate designs for particular analysis goals. In this paper, we help designers in making design choices for scatterplot visualizations. We survey the literature to catalog scatterplot-specific analysis tasks. We look at how data characteristics influence design decisions. We then survey scatterplot-like designs to understand the range of design options. Building upon these three organizations, we connect data characteristics, analysis tasks, and design choices in order to generate challenges, open questions, and example best practices for the effective design of scatterplots.	Alper Sarikaya;Michael Gleicher	Alper Sarikaya;Michael Gleicher	University of Wisconsin&#x2014;Madison;University of Wisconsin&#x2014;Madison	10.1109/TVCG.2015.2467618;10.1109/INFVIS.2005.1532136;10.1109/TVCG.2008.119;10.1109/TVCG.2011.229;10.1109/TVCG.2011.185;10.1109/TVCG.2013.124;10.1109/VAST.2012.6400486;10.1109/VAST.2010.5652460;10.1109/TVCG.2014.2346594;10.1109/TVCG.2009.122;10.1109/TVCG.2006.161;10.1109/TVCG.2007.70535;10.1109/INFVIS.2002.1173156;10.1109/TVCG.2013.187;10.1109/TVCG.2013.183;10.1109/TVCG.2014.2346983;10.1109/TVCG.2006.163;10.1109/VAST.2016.7883507;10.1109/TVCG.2011.223;10.1109/TVCG.2015.2467615;10.1109/VAST.2009.5333895;10.1109/TVCG.2013.182;10.1109/TVCG.2013.130;10.1109/TVCG.2016.2598839;10.1109/TVCG.2013.120;10.1109/TVCG.2013.153;10.1109/TVCG.2011.167;10.1109/TVCG.2007.70596;10.1109/TVCG.2010.197;10.1109/INFVIS.2005.1532142;10.1109/TVCG.2013.150;10.1109/TVCG.2010.174	Scatterplots,task taxonomies,study of designs	6	19	11	76	
InfoVis	2017	Keeping Multiple Views Consistent: Constraints, Validations, and Exceptions in Visualization Authoring	10.1109/TVCG.2017.2744198	http://dx.doi.org/10.1109/TVCG.2017.2744198	468	477	J	Visualizations often appear in multiples, either in a single display (e.g., small multiples, dashboard) or across time or space (e.g., slideshow, set of dashboards). However, existing visualization design guidelines typically focus on single rather than multiple views. Solely following these guidelines can lead to effective yet inconsistent views (e.g., the same field has different axes domains across charts), making interpretation slow and error-prone. Moreover, little is known how consistency balances with other design considerations, making it difficult to incorporate consistency mechanisms in visualization authoring software. We present a wizard-of-oz study in which we observed how Tableau users achieve and sacrifice consistency in an exploration-to-presentation visualization design scenario. We extend (from our prior work) a set of encoding-specific constraints defining consistency across multiple views. Using the constraints as a checklist in our study, we observed cases where participants spontaneously maintained consistent encodings and warned cases where consistency was overlooked. In response to the warnings, participants either revised views for consistency or stated why they thought consistency should be overwritten. We categorize participants' actions and responses as constraint validations and exceptions, depicting the relative importance of consistency and other design considerations under various circumstances (e.g., data cardinality, available encoding resources, chart layout). We discuss automatic consistency checking as a constraint-satisfaction problem and provide design implications for communicating inconsistencies to users.	Zening Qu;Jessica Hullman	Zening Qu;Jessica Hullman	University of Washington;University of Washington	10.1109/TVCG.2009.174;10.1109/TVCG.2011.185;10.1109/TVCG.2013.119;10.1109/TVCG.2014.2346325;10.1109/TVCG.2007.70594;10.1109/TVCG.2016.2599030;10.1109/INFVIS.2000.885086;10.1109/TVCG.2012.275;10.1109/TVCG.2015.2467191	Visualization Design,Qualitative Study,Evaluation	3	14	14	34	HM
InfoVis	2017	Considerations for Visualizing Comparison	10.1109/TVCG.2017.2744199	http://dx.doi.org/10.1109/TVCG.2017.2744199	413	423	J	Supporting comparison is a common and diverse challenge in visualization. Such support is difficult to design because solutions must address both the specifics of their scenario as well as the general issues of comparison. This paper aids designers by providing a strategy for considering those general issues. It presents four considerations that abstract comparison. These considerations identify issues and categorize solutions in a domain independent manner. The first considers how the common elements of comparison-a target set of items that are related and an action the user wants to perform on that relationship-are present in an analysis problem. The second considers why these elements lead to challenges because of their scale, in number of items, complexity of items, or complexity of relationship. The third considers what strategies address the identified scaling challenges, grouping solutions into three broad categories. The fourth considers which visual designs map to these strategies to provide solutions for a comparison analysis problem. In sequence, these considerations provide a process for developers to consider support for comparison in the design of visualization tools. Case studies show how these considerations can help in the design and evaluation of visualization solutions for comparison problems.	Michael Gleicher	Michael Gleicher	University of Wisconsin-Madison	10.1109/TVCG.2011.232;10.1109/TVCG.2015.2467618;10.1109/TVCG.2013.124;10.1109/VAST.2012.6400486;10.1109/TVCG.2014.2346298;10.1109/TVCG.2007.70535;10.1109/TVCG.2015.2467204;10.1109/TVCG.2012.284;10.1109/TVCG.2014.2346426;10.1109/TVCG.2013.183;10.1109/TVCG.2006.147;10.1109/TVCG.2007.70615;10.1109/VAST.2015.7347634;10.1109/TVCG.2010.162;10.1109/TVCG.2013.122;10.1109/TVCG.2010.177;10.1109/TVCG.2011.194;10.1109/TVCG.2009.167;10.1109/TVCG.2014.2346578;10.1109/TVCG.2009.111;10.1109/TVCG.2013.213;10.1109/VAST.2014.7042491;10.1109/TVCG.2013.120;10.1109/TVCG.2009.128;10.1109/TVCG.2012.237;10.1109/VISUAL.1990.146375;10.1109/TVCG.2008.165	Information Visualization,Comparison,Taxonomies,Visualization Models,Task Analysis	3	29	17	82	
InfoVis	2017	iTTVis: Interactive Visualization of Table Tennis Data	10.1109/TVCG.2017.2744218	http://dx.doi.org/10.1109/TVCG.2017.2744218	709	718	J	The rapid development of information technology paved the way for the recording of fine-grained data, such as stroke techniques and stroke placements, during a table tennis match. This data recording creates opportunities to analyze and evaluate matches from new perspectives. Nevertheless, the increasingly complex data poses a significant challenge to make sense of and gain insights into. Analysts usually employ tedious and cumbersome methods which are limited to watching videos and reading statistical tables. However, existing sports visualization methods cannot be applied to visualizing table tennis competitions due to different competition rules and particular data attributes. In this work, we collaborate with data analysts to understand and characterize the sophisticated domain problem of analysis of table tennis data. We propose iTTVis, a novel interactive table tennis visualization system, which to our knowledge, is the first visual analysis system for analyzing and exploring table tennis data. iTTVis provides a holistic visualization of an entire match from three main perspectives, namely, time-oriented, statistical, and tactical analyses. The proposed system with several well-coordinated views not only supports correlation identification through statistics and pattern detection of tactics with a score timeline but also allows cross analysis to gain insights. Data analysts have obtained several new insights by using iTTVis. The effectiveness and usability of the proposed system are demonstrated with four case studies.	Yingcai Wu;Ji Lan;Xinhuan Shu;Chenyang Ji;Kejian Zhao;Jiachen Wang;Hui Zhang	Yingcai Wu;Ji Lan;Xinhuan Shu;Chenyang Ji;Kejian Zhao;Jiachen Wang;Hui Zhang	State Key Lab of CAD &#x0026; CGZhejiang University;State Key Lab of CAD &#x0026; CGZhejiang University;State Key Lab of CAD &#x0026; CGZhejiang University;State Key Lab of CAD &#x0026; CGZhejiang University;State Key Lab of CAD &#x0026; CGZhejiang University;State Key Lab of CAD &#x0026; CGZhejiang University;Department of Physical EducationCollege of EducationZhejiang University	10.1109/VAST.2014.7042478;10.1109/VAST.2014.7042477;10.1109/INFVIS.1996.559229;10.1109/TVCG.2011.208;10.1109/TVCG.2013.192;10.1109/TVCG.2012.263;10.1109/TVCG.2014.2346445;10.1109/TVCG.2012.213	Sports visualization,visual knowledge discovery,sports analytics,visual knowledge representation	6	14	6	35	
SciVis	2017	SparseLeap: Efficient Empty Space Skipping for Large-Scale Volume Rendering	10.1109/TVCG.2017.2744238	http://dx.doi.org/10.1109/TVCG.2017.2744238	974	983	J	Recent advances in data acquisition produce volume data of very high resolution and large size, such as terabyte-sized microscopy volumes. These data often contain many fine and intricate structures, which pose huge challenges for volume rendering, and make it particularly important to efficiently skip empty space. This paper addresses two major challenges: (1) The complexity of large volumes containing fine structures often leads to highly fragmented space subdivisions that make empty regions hard to skip efficiently. (2) The classification of space into empty and non-empty regions changes frequently, because the user or the evaluation of an interactive query activate a different set of objects, which makes it unfeasible to pre-compute a well-adapted space subdivision. We describe the novel SparseLeap method for efficient empty space skipping in very large volumes, even around fine structures. The main performance characteristic of SparseLeap is that it moves the major cost of empty space skipping out of the ray-casting stage. We achieve this via a hybrid strategy that balances the computational load between determining empty ray segments in a rasterization (object-order) stage, and sampling non-empty volume data in the ray-casting (image-order) stage. Before ray-casting, we exploit the fast hardware rasterization of GPUs to create a ray segment list for each pixel, which identifies non-empty regions along the ray. The ray-casting stage then leaps over empty space without hierarchy traversal. Ray segment lists are created by rasterizing a set of fine-grained, view-independent bounding boxes. Frame coherence is exploited by re-using the same bounding boxes unless the set of active objects changes. We show that SparseLeap scales better to large, sparse data than standard octree empty space skipping.	Markus Hadwiger;Ali K. Al-Awami;Johanna Beyer;Marco Agus;Hanspeter Pfister	Markus Hadwiger;Ali K. Al-Awami;Johanna Beyer;Marco Agus;Hanspeter Pfister	King Abdullah University of Science and Technology (KAUST), Saudi Arabia;King Abdullah University of Science and Technology (KAUST), Saudi Arabia;John A. Paulson School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, USA;King Abdullah University of Science and Technology (KAUST), Saudi Arabia;John A. Paulson School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, USA	10.1109/VISUAL.1992.235231;10.1109/TVCG.2013.142;10.1109/TVCG.2012.240;10.1109/TVCG.2009.161;10.1109/VISUAL.2005.1532793;10.1109/VISUAL.2005.1532799;10.1109/VISUAL.2003.1250384;10.1109/TVCG.2015.2467331;10.1109/VISUAL.2004.63;10.1109/VISUAL.1999.809908;10.1109/VISUAL.2003.1250388;10.1109/TVCG.2006.197;10.1109/TVCG.2007.70532;10.1109/VISUAL.1995.480792;10.1109/VISUAL.1990.146377;10.1109/VISUAL.2002.1183775;10.1109/VISUAL.1999.809911;10.1109/VISUAL.2001.964521	Empty Space Skipping,Volume Rendering,Segmented Volume Data,Hybrid Image/Object-Order Approaches	2	8	5	50	
SciVis	2017	Instant Construction and Visualization of Crowded Biological Environments	10.1109/TVCG.2017.2744258	http://dx.doi.org/10.1109/TVCG.2017.2744258	862	872	J	We present the first approach to integrative structural modeling of the biological mesoscale within an interactive visual environment. These complex models can comprise up to millions of molecules with defined atomic structures, locations, and interactions. Their construction has previously been attempted only within a non-visual and non-interactive environment. Our solution unites the modeling and visualization aspect, enabling interactive construction of atomic resolution mesoscale models of large portions of a cell. We present a novel set of GPU algorithms that build the basis for the rapid construction of complex biological structures. These structures consist of multiple membrane-enclosed compartments including both soluble molecules and fibrous structures. The compartments are defined using volume voxelization of triangulated meshes. For membranes, we present an extension of the Wang Tile concept that populates the bilayer with individual lipids. Soluble molecules are populated within compartments distributed according to a Halton sequence. Fibrous structures, such as RNA or actin filaments, are created by self-avoiding random walks. Resulting overlaps of molecules are resolved by a forced-based system. Our approach opens new possibilities to the world of interactive construction of cellular compartments. We demonstrate its effectiveness by showcasing scenes of different scale and complexity that comprise blood plasma, mycoplasma, and HIV.	Tobias Klein;Ludovic Autin;Barbora Kozlíková;David S. Goodsell;Arthur J. Olson;M. Eduard Gröller;Ivan Viola	Tobias Klein;Ludovic Autin;Barbora Kozlíková;David S. Goodsell;Arthur Olson;M. Eduard Gröller;Ivan Viola	TU Wien, Austria;The Scripps Research Institute, California, USA;Masaryk University, Brno, Czech Republic;The Scripps Research Institute, California, USA;The Scripps Research Institute, California, USA;TU Wien, VRVis Research Center, Austria;TU Wien, Austria		Interactive modeling,population,biological data,interactive visualization	6	16	2	49	HM
SciVis	2017	Abstractocyte: A Visual Tool for Exploring Nanoscale Astroglial Cells	10.1109/TVCG.2017.2744278	http://dx.doi.org/10.1109/TVCG.2017.2744278	853	861	J	This paper presents Abstractocyte, a system for the visual analysis of astrocytes and their relation to neurons, in nanoscale volumes of brain tissue. Astrocytes are glial cells, i.e., non-neuronal cells that support neurons and the nervous system. The study of astrocytes has immense potential for understanding brain function. However, their complex and widely-branching structure requires high-resolution electron microscopy imaging and makes visualization and analysis challenging. Furthermore, the structure and function of astrocytes is very different from neurons, and therefore requires the development of new visualization and analysis tools. With Abstractocyte, biologists can explore the morphology of astrocytes using various visual abstraction levels, while simultaneously analyzing neighboring neurons and their connectivity. We define a novel, conceptual 2D abstraction space for jointly visualizing astrocytes and neurons. Neuroscientists can choose a specific joint visualization as a point in this space. Interactively moving this point allows them to smoothly transition between different abstraction levels in an intuitive manner. In contrast to simply switching between different visualizations, this preserves the visual context and correlations throughout the transition. Users can smoothly navigate from concrete, highly-detailed 3D views to simplified and abstracted 2D views. In addition to investigating astrocytes, neurons, and their relationships, we enable the interactive analysis of the distribution of glycogen, which is of high importance to neuroscientists. We describe the design of Abstractocyte, and present three case studies in which neuroscientists have successfully used our system to assess astrocytic coverage of synapses, glycogen distribution in relation to synapses, and astrocytic-mitochondria coverage.	Haneen Mohammed;Ali K. Al-Awami;Johanna Beyer;Corrado Calì;Pierre J. Magistretti;Hanspeter Pfister;Markus Hadwiger	Haneen Mohammed;Ali K. Al-Awami;Johanna Beyer;Corrado Cali;Pierre Magistretti;Hanspeter Pfister;Markus Hadwiger	King Abdullah University of Science and Technology (KAUST), Saudi Arabia;King Abdullah University of Science and Technology (KAUST), Saudi Arabia;John A. Paulson School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, USA;King Abdullah University of Science and Technology (KAUST), Saudi Arabia;King Abdullah University of Science and Technology (KAUST), Saudi Arabia;John A. Paulson School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, USA;King Abdullah University of Science and Technology (KAUST), Saudi Arabia	10.1109/TVCG.2015.2467441;10.1109/TVCG.2014.2346312;10.1109/TVCG.2013.142;10.1109/TVCG.2009.121;10.1109/TVCG.2008.153;10.1109/TVCG.2007.70539;10.1109/TVCG.2016.2598472	Connectomics,Neuroscience,Data Abstraction,Interactive 3D Visualization	3	13	4	39	
InfoVis	2017	Blinded with Science or Informed by Charts? A Replication Study	10.1109/TVCG.2017.2744298	http://dx.doi.org/10.1109/TVCG.2017.2744298	781	790	J	We provide a reappraisal of Tal and Wansink's study “Blinded with Science”, where seemingly trivial charts were shown to increase belief in drug efficacy, presumably because charts are associated with science. Through a series of four replications conducted on two crowdsourcing platforms, we investigate an alternative explanation, namely, that the charts allowed participants to better assess the drug's efficacy. Considered together, our experiments suggest that the chart seems to have indeed promoted understanding, although the effect is likely very small. Meanwhile, we were unable to replicate the original study's findings, as text with chart appeared to be no more persuasive - and sometimes less persuasive - than text alone. This suggests that the effect may not be as robust as claimed and may need specific conditions to be reproduced. Regardless, within our experimental settings and considering our study as a whole (<inline-formula><tex-math notation="LaTeX">$\mathrm{N}=623$</tex-math><alternatives><inline-graphic xlink:href="24tvcg01-dragicevic-2744298-ieq-1-source.tif" xmlns:xlink="http://www.w3.org/1999/xlink"/></alternatives></inline-formula>), the chart's contribution to understanding was clearly larger than its contribution to persuasion.	Pierre Dragicevic;Yvonne Jansen	Pierre Dragicevic;Yvonne Jansen	Inria;Sorbonne UniversitésUPMC Univ Paris 6CNRSISIR	10.1109/TVCG.2014.2346984;10.1109/TVCG.2016.2598594;10.1109/TVCG.2014.2346435;10.1109/TVCG.2012.199;10.1109/TVCG.2014.2346419;10.1109/TVCG.2015.2467717	Replication study,persuasion,charts,data comprehension,methodology	0	5	2	57	
SciVis	2017	Decision Graph Embedding for High-Resolution Manometry Diagnosis	10.1109/TVCG.2017.2744299	http://dx.doi.org/10.1109/TVCG.2017.2744299	873	882	J	High-resolution manometry is an imaging modality which enables the categorization of esophageal motility disorders. Spatio-temporal pressure data along the esophagus is acquired using a tubular device and multiple test swallows are performed by the patient. Current approaches visualize these swallows as individual instances, despite the fact that aggregated metrics are relevant in the diagnostic process. Based on the current Chicago Classification, which serves as the gold standard in this area, we introduce a visualization supporting an efficient and correct diagnosis. To reach this goal, we propose a novel decision graph representing the Chicago Classification with workflow optimization in mind. Based on this graph, we are further able to prioritize the different metrics used during diagnosis and can exploit this prioritization in the actual data visualization. Thus, different disorders and their related parameters are directly represented and intuitively influence the appearance of our visualization. Within this paper, we introduce our novel visualization, justify the design decisions, and provide the results of a user study we performed with medical students as well as a domain expert. On top of the presented visualization, we further discuss how to derive a visual signature for individual patients that allows us for the first time to perform an intuitive comparison between subjects, in the form of small multiples.	Julian Kreiser;Alexander Hann;Eugen Zizer;Timo Ropinski	Julian Kreiser;Alexander Hann;Eugen Zizer;Timo Ropinski	Visual Computing GroupUlm University;Department of Internal Medicine IUlm University;Department of Internal Medicine IUlm University;Visual Computing GroupUlm University	10.1109/INFVIS.2001.963292;10.1109/TVCG.2013.122;10.1109/INFVIS.2003.1249006	Small multiples,manometry,chicago classification	0	1	0	29	
